movie_id,title,release_date,release_year,overview,tagline,keywords,rating,vote_count,popularity,budget,runtime,genres,production_companies,ethical_values,emotional_theme,ethical_values_clean,emotional_theme_clean
34134,Barbie in A Mermaid Tale,25-01-2010,2010.0,"Barbie stars as Merliah, a surfer who learns a shocking secret: she's a mermaid! She and her dolphin friend set out for an undersea adventure to rescue her mother, the queen of Oceana.",,"princess, surfing, surfboard, beach, atlantis, mermaid, surf, based on toy, female surfer",7.235,784,3.9001,0,75.0,"Animation, Family, Fantasy","Rainmaker Entertainment, Mattel","friendship, courage, family","- heartwarming
- heroic quest","['friendship', 'courage', 'family']","['heartwarming', 'heroic quest']"
268531,Captain Underpants: The First Epic Movie,01-06-2017,2017.0,"Based on the bestselling book series, this outrageous comedy tells the story of George and Harold,  two overly imaginative pranksters who hypnotize their principal into thinking he’s an enthusiastic, yet dimwitted, superhero named Captain Underpants.",50% hero. 100% cotton.,"friendship, based on novel or book, superhero, underwear, villain, comic book, school, principal, based on children's book, grade school, sock puppet, suspenseful, excited, vibrant",6.247,1259,6.0029,38000000,88.0,"Family, Comedy, Adventure, Animation","DreamWorks Animation, Scholastic Entertainment","friendship, courage, empathy","- pure fun
- high-energy","['friendship', 'courage', 'empathy']","['pure fun', 'highenergy']"
151960,Planes,09-08-2013,2013.0,"Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.",From above the world of Cars,"countryside, sports, competition, training, crop duster, anthropomorphism, fighter jet, around the world, personification, dedication",5.919,1737,4.3117,50000000,91.0,"Animation, Family, Adventure, Comedy","Walt Disney Pictures, DisneyToon Studios","courage, perseverance, friendship","- dream-driven
- heroic quest","['courage', 'perseverance', 'friendship']","['dreamdriven', 'heroic quest']"
16366,Joseph: King of Dreams,04-12-2002,2002.0,"In this animated retelling of the story from the Bible's Book of Genesis, Joseph's gift of dream interpretation and his brilliantly colored coat inspires jealousy in his brothers.",,"faith, bible, ancient egypt, christian film",6.855,1023,4.1766,0,74.0,"Family, Animation","Universal Home Video, DreamWorks Animation","loyalty, perseverance, faith","- heartwarming
- family bonding","['loyalty', 'perseverance', 'faith']","['heartwarming', 'family bonding']"
9906,The Ant Bully,28-07-2006,2006.0,"Fed up with being targeted by the neighborhood bully, 10-year-old Lucas Nickle vents his frustrations on the anthill in his front yard ... until the insects shrink him to the size of a bug with a magic elixir. Convicted of ""crimes against the colony,"" Lucas can only regain his freedom by living with the ants and learning their ways.",The battle for the lawn is on.,"ant-hill, ant, child hero, shrinking, bully",5.748,1404,4.2765,50000000,89.0,"Fantasy, Adventure, Animation, Comedy, Family","DNA Productions, Playtone, Legendary Pictures, Warner Bros. Pictures","courage, empathy, justice","- heartwarming
- heroic quest","['courage', 'empathy', 'justice']","['heartwarming', 'heroic quest']"
508965,Klaus,08-11-2019,2019.0,"When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",Welcome to the jingle,"friendship, small town, island, holiday, santa claus, cartoon, postman, reindeer, toy maker, christmas, 19th century, toymaker, origin story, letters, good versus evil, adoring, amused, cheerful, excited",8.238,4303,4.3892,0,96.0,"Animation, Family, Adventure, Comedy, Fantasy","Atresmedia, The SPA Studios","friendship, kindness, empathy","heartwarming, family bonding","['friendship', 'kindness', 'empathy']","['heartwarming', 'family bonding']"
1359227,LEGO Marvel Avengers: Mission Demolition,17-10-2024,2024.0,"A young, aspiring hero and superhero fan inadvertently unleashes a powerful new villain looking to rid the world of the Avengers.",Find your inner hero one piece at a time.,"superhero, lego",6.496,113,3.8332,0,44.0,"Animation, Comedy, Science Fiction",Atomic Cartoons,"courage, friendship, justice","high-energy, pure fun","['courage', 'friendship', 'justice']","['highenergy', 'pure fun']"
82703,Mr. Peabody & Sherman,07-02-2014,2014.0,"A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-machine is stolen and moments in history begin to be changed.",He's Leaving His Mark On History,"friendship, egypt, parent child relationship, intelligence, adoption, time travel, child prodigy, anthropomorphism, talking dog, growing up, dog, first love, ancient egypt, duringcreditsstinger, new school, gags, trouble, time paradox, prodigy",6.717,2425,4.1708,145000000,92.0,"Animation, Adventure, Family","Pacific Data Images, DreamWorks Animation, Bullwinkle Studios","friendship, courage, responsibility","- heartwarming
- pure fun","['friendship', 'courage', 'responsibility']","['heartwarming', 'pure fun']"
877269,Strange World,23-11-2022,2022.0,"A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission.",Journey to a place where nothing is as it appears!,"monster, harmony, farmer, explorer, lgbt teen, alternative world, cliché",6.291,1324,3.7242,180000000,102.0,"Animation, Family, Adventure, Science Fiction, Fantasy","Walt Disney Pictures, Walt Disney Animation Studios","courage, family, empathy","- heroic quest
- family bonding","['courage', 'family', 'empathy']","['heroic quest', 'family bonding']"
1209288,Justice League: Crisis on Infinite Earths Part Two,22-04-2024,2024.0,"An endless army of shadow demons bent on the destruction of all reality swarms over our world and all parallel Earths! The only thing opposing them is the mightiest team of metahumans ever assembled. But not even the combined power of Superman, Batman, Wonder Woman, Green Lantern and all their fellow superheroes can slow down the onslaught of this invincible horde. What mysterious force is driving them? And how do the long-buried secrets of the Monitor and Supergirl threaten to crush our last defense?",,"superhero, end of the world, based on graphic novel, superhero team, parallel universe, dc animated movie universe, hilarious",6.773,236,3.8188,0,94.0,"Animation, Science Fiction, Action","Warner Bros. Animation, DC Entertainment","courage, justice, loyalty","high-energy, heroic quest","['courage', 'justice', 'loyalty']","['highenergy', 'heroic quest']"
881415,Love Me,31-01-2025,2025.0,"In a story that spans billions of years, a buoy and a satellite meet online long after humanity’s extinction. As they learn what life was like on Earth, they discover themselves and what it means to be alive and in love.",,"artificial intelligence (a.i.), post-apocalyptic future, whirlwind romance, independent film",6.1,29,3.711,2500000,92.0,"Drama, Romance, Science Fiction, Animation","AgX, 2AM, Shivhans Pictures","empathy, self-acceptance, perseverance","- heartwarming
- bittersweet","['empathy', 'selfacceptance', 'perseverance']","['heartwarming', 'bittersweet']"
55301,Alvin and the Chipmunks: Chipwrecked,14-12-2011,2011.0,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.","Sun, Sea and Squeaks.","sequel, chipmunk, cruise ship, live action and animation, overboard",5.704,2248,4.6409,75000000,87.0,"Comedy, Fantasy, Family, Music, Animation","Fox 2000 Pictures, 20th Century Fox, Regency Enterprises, Dune Entertainment, Bagdasarian Productions","friendship, perseverance, family","- pure fun
- family bonding","['friendship', 'perseverance', 'family']","['pure fun', 'family bonding']"
280217,The Lego Movie 2: The Second Part,06-02-2019,2019.0,"It's been five years since everything was awesome and the citizens are facing a huge new threat: LEGO DUPLO® invaders from outer space, wrecking everything faster than they can rebuild.",They come in pieces.,"villain, time travel, sequel, based on toy, live action and animation, lego",6.676,2282,5.5716,99000000,107.0,"Action, Adventure, Animation, Comedy, Family","Vertigo Entertainment, Warner Animation Group, Lord Miller, Rideback, LEGO, Animal Logic","friendship, perseverance, courage","- high-energy
- pure fun","['friendship', 'perseverance', 'courage']","['highenergy', 'pure fun']"
1207830,Gracie & Pedro: Pets to the Rescue,01-05-2024,2024.0,"Family frenemies, Gracie and Pedro, must put their differences aside, embarking on a thrilling quest packed with perilous escapades in order to reunite with their owners.",Unite like cats and dogs.,"lost pet, viral video, talking animal",6.844,93,3.5059,0,89.0,"Animation, Adventure, Comedy, Family",2nd Chance,"courage, friendship, loyalty","- high-energy
- heroic quest","['courage', 'friendship', 'loyalty']","['highenergy', 'heroic quest']"
16237,Teen Titans: Trouble in Tokyo,15-09-2006,2006.0,"After a battle with a high-tech villain named, Saiko-Tek, the Teen Titans travel to the city of Tokyo where they find themselves embroiled in a conflict with an ancient enemy.",The Titans go ninja on the notorious villain Brushogun in their awesome first feature-length movie.,"villain, fraud, based on comic, tokyo, japan, arrested, teen superhero, series finale",7.898,433,3.2879,0,75.0,"Animation, Action, Science Fiction, TV Movie","DC, Warner Bros. Animation","courage, justice, loyalty","high-energy, heroic quest","['courage', 'justice', 'loyalty']","['highenergy', 'heroic quest']"
62214,Frankenweenie,04-10-2012,2012.0,"When a car hits young Victor's pet dog Sparky, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them that Sparky's still the good, loyal friend he was.",,"shyness, stop motion, dog, animal death, animal lover, suburban gothic",7.001,3427,4.664,39000000,87.0,"Animation, Comedy, Family",Tim Burton Productions,"courage, friendship, empathy","- heartwarming
- bittersweet","['courage', 'friendship', 'empathy']","['heartwarming', 'bittersweet']"
77174,ParaNorman,03-08-2012,2012.0,"In the town of Blithe Hollow, Norman Babcock can speak to the dead, but no one other than his eccentric new friend believes his ability is real. One day, Norman's eccentric uncle tells him of a ritual he must perform to protect the town from a curse cast by a witch centuries ago.",It's all fun and games until someone raises the dead.,"medium, jock, stop motion, curse, zombie, ghost, communicating with the dead, aftercreditsstinger, witch trial, child witch, empathy, strange, giac quan",6.994,2592,3.7645,60000000,90.0,"Family, Animation, Adventure, Comedy",LAIKA,"courage, empathy","- bittersweet
- family bonding","['courage', 'empathy']","['bittersweet', 'family bonding']"
24238,Mary and Max,09-04-2009,2009.0,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.",Sometimes perfect strangers make the best friends.,"australia, chocolate, approach, letter, birthmark, only child, bullying, friendship bracelet, pen pals, atheist, loneliness, stop motion, neighbor, phone book, adult animation, unlikely friendship, correspondence, eating disorder, asperger's syndrome",7.872,2084,3.9791,8240000,92.0,"Animation, Comedy, Drama","Melodrama Pictures, Icon Productions","friendship, empathy, perseverance","- heartwarming
- bittersweet","['friendship', 'empathy', 'perseverance']","['heartwarming', 'bittersweet']"
